step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds,avg_infection
398,27,48,0,0,19,1947,10,0,0.00
399,27,48,0,0,19,1947,10,0,0.00
400,27,48,0,0,19,1947,10,0,0.00
401,27,48,0,0,19,1947,10,0,0.00
402,30,47,0,0,20,1945,10,0,0.07
403,30,47,0,0,20,1945,10,0,0.00
404,30,47,0,0,20,1945,10,0,0.00
405,30,48,0,0,20,1944,10,0,0.03
406,30,49,0,0,20,1943,10,0,0.03
407,30,49,0,0,20,1943,10,0,0.00
408,30,49,0,0,20,1943,10,0,0.00
409,30,50,0,0,20,1942,10,0,0.03
410,30,50,0,0,20,1942,10,0,0.00
411,30,51,0,0,20,1941,10,0,0.03
412,30,51,0,0,20,1941,10,0,0.00
413,30,51,0,0,20,1941,10,0,0.00
414,30,51,0,0,20,1941,10,0,0.00
415,30,51,0,0,20,1941,9,0,0.00
416,30,51,0,0,20,1941,9,0,0.00
417,30,51,0,0,20,1941,9,0,0.00
418,30,51,0,0,20,1941,9,0,0.00
419,31,50,0,0,20,1941,9,0,0.00
420,31,51,0,0,20,1940,9,0,0.03
421,31,51,0,0,20,1940,9,0,0.00
422,31,51,0,0,20,1940,9,0,0.00
423,31,51,0,0,20,1940,9,0,0.00
424,31,52,0,0,20,1939,9,0,0.03
425,31,52,0,0,20,1939,9,0,0.00
426,32,51,0,0,21,1939,9,0,0.00
427,32,51,0,0,21,1939,9,0,0.00
428,33,51,0,0,21,1938,7,0,0.03
429,33,51,0,0,21,1938,7,0,0.00
430,33,51,0,0,21,1938,7,0,0.00
431,33,51,0,0,21,1938,7,0,0.00
432,33,51,0,0,21,1938,7,0,0.00
433,33,52,0,0,21,1937,7,0,0.03
434,35,51,0,0,23,1936,7,0,0.03
435,35,51,0,0,23,1936,7,0,0.00
436,35,51,0,0,23,1936,7,0,0.00
437,35,51,0,0,23,1936,7,0,0.00
438,35,51,0,0,23,1936,7,0,0.00
439,35,51,0,0,23,1936,7,0,0.00
440,35,51,0,0,23,1936,7,0,0.00
441,35,51,0,0,23,1936,7,0,0.00
442,35,52,0,0,23,1935,7,0,0.03
443,35,52,0,0,23,1935,7,0,0.00
444,35,52,0,0,23,1935,7,0,0.00
445,35,52,0,0,23,1935,7,0,0.00
446,35,52,0,0,23,1935,7,0,0.00
447,35,52,0,0,23,1935,7,0,0.00
448,35,52,0,0,23,1935,7,0,0.00
449,35,52,0,0,23,1935,7,0,0.00
450,35,52,0,0,23,1935,7,0,0.00
451,36,53,0,0,23,1933,7,0,0.06
452,36,53,0,0,23,1933,7,0,0.00
453,36,54,0,0,23,1932,7,0,0.03
454,36,54,0,0,23,1932,7,0,0.00
455,36,54,0,0,23,1932,7,0,0.00
456,36,54,0,0,23,1932,7,0,0.00
457,37,53,0,0,24,1932,7,0,0.00
458,37,53,0,0,24,1932,7,0,0.00
459,37,54,0,0,24,1931,7,0,0.03
460,37,54,0,0,24,1931,7,0,0.00
461,37,54,0,0,24,1931,7,0,0.00
462,37,55,0,0,24,1930,7,0,0.03
463,37,55,0,0,24,1930,7,0,0.00
464,37,56,0,0,24,1929,7,0,0.03
465,37,56,0,0,24,1929,7,0,0.00
466,37,57,0,0,24,1928,7,0,0.03
467,37,57,0,0,24,1928,7,0,0.00
468,37,57,0,0,24,1928,7,0,0.00
469,37,57,0,0,24,1928,7,0,0.00
470,37,57,0,0,24,1928,7,0,0.00
471,37,57,0,0,24,1928,7,0,0.00
472,37,58,0,0,24,1927,7,0,0.03
473,37,59,0,0,24,1926,7,0,0.03
474,37,59,0,0,24,1926,7,0,0.00
475,38,58,0,0,24,1926,7,0,0.00
476,38,59,0,0,24,1925,7,0,0.03
477,38,60,0,0,24,1924,7,0,0.03
478,38,60,0,0,24,1924,7,0,0.00
479,38,60,0,0,24,1924,7,0,0.00
480,38,60,0,0,24,1924,7,0,0.00
481,38,60,0,0,24,1924,7,0,0.00
482,38,60,0,0,24,1924,7,0,0.00
483,38,60,0,0,24,1924,7,0,0.00
484,38,60,0,0,24,1924,7,0,0.00
485,38,61,0,0,24,1923,7,0,0.03
486,38,61,0,0,24,1923,7,0,0.00
487,38,61,0,0,24,1923,7,0,0.00
488,38,62,0,0,24,1922,7,0,0.03
489,38,62,0,0,24,1922,7,0,0.00
490,39,61,0,0,25,1922,7,0,0.00
491,39,62,0,0,25,1921,7,0,0.03
492,39,62,0,0,25,1921,7,0,0.00
493,39,62,0,0,25,1921,7,0,0.00
494,39,62,0,0,25,1921,7,0,0.00
495,39,63,0,0,25,1920,7,0,0.03
496,39,63,0,0,25,1920,7,0,0.00
497,39,63,0,0,25,1920,7,0,0.00
498,39,63,0,0,25,1920,7,0,0.00
499,40,62,0,0,26,1920,7,0,0.00
500,40,62,0,0,26,1920,7,0,0.00
501,41,62,0,0,27,1921,7,0,0.00
502,41,63,0,0,27,1920,7,0,0.02
503,41,63,0,0,27,1920,7,0,0.00
504,41,63,0,0,27,1920,7,0,0.00
505,42,62,0,0,28,1920,7,0,0.00
506,42,62,0,0,28,1920,7,0,0.00
507,42,62,0,0,28,1920,7,0,0.00
508,42,63,0,0,28,1919,7,0,0.02
509,42,63,0,0,28,1919,7,0,0.00
510,42,63,0,0,28,1919,7,0,0.00
511,42,63,0,0,28,1919,7,0,0.00
512,42,63,0,0,28,1919,7,0,0.00
513,42,63,0,0,28,1919,7,0,0.00
514,42,63,0,0,28,1919,7,0,0.00
515,42,64,0,0,28,1918,7,0,0.02
516,42,66,0,0,28,1916,6,0,0.05
517,42,67,0,0,28,1915,6,0,0.02
518,43,66,0,0,28,1915,6,0,0.00
519,43,66,0,0,28,1915,6,0,0.00
520,43,66,0,0,28,1915,6,0,0.00
521,43,67,0,0,28,1914,6,0,0.02
522,43,68,0,0,28,1913,6,0,0.02
523,43,68,0,0,28,1913,6,0,0.00
524,43,68,0,0,28,1913,6,0,0.00
525,43,68,0,0,28,1913,6,0,0.00
526,43,68,0,0,28,1913,6,0,0.00
527,43,69,0,0,28,1912,6,0,0.02
528,43,69,0,0,28,1912,6,0,0.00
529,44,68,0,0,28,1912,6,0,0.00
530,44,68,0,0,28,1912,6,0,0.00
531,44,68,0,0,28,1912,6,0,0.00
532,44,68,0,0,28,1912,6,0,0.00
533,44,68,0,0,28,1912,6,0,0.00
534,44,68,0,0,28,1912,6,0,0.00
535,44,68,0,0,28,1912,6,0,0.00
536,44,68,0,0,28,1912,6,0,0.00
537,44,68,0,0,28,1912,6,0,0.00
538,44,69,0,0,28,1911,6,0,0.02
539,45,68,0,0,29,1911,6,0,0.00
540,45,68,0,0,29,1911,6,0,0.00
541,46,67,0,0,30,1911,6,0,0.00
542,46,67,0,0,30,1911,6,0,0.00
543,46,67,0,0,30,1911,6,0,0.00
544,47,69,0,0,31,1908,6,0,0.06
545,47,69,0,0,31,1908,6,0,0.00
546,47,70,0,0,31,1907,6,0,0.02
547,48,69,0,0,32,1907,6,0,0.00
548,48,69,0,0,32,1907,6,0,0.00
549,48,69,0,0,32,1907,6,0,0.00
550,48,69,0,0,32,1907,6,0,0.00
551,48,69,0,0,32,1907,5,0,0.00
552,48,69,0,0,32,1907,5,0,0.00
553,48,71,0,0,32,1905,5,0,0.04
554,48,71,0,0,32,1905,5,0,0.00
555,48,71,0,0,32,1905,5,0,0.00
556,48,71,0,0,32,1905,5,0,0.00
557,48,71,0,0,32,1905,5,0,0.00
558,48,72,0,0,32,1904,5,0,0.02
559,48,72,0,0,32,1904,5,0,0.00
560,50,70,0,0,34,1904,5,0,0.00
561,50,71,0,0,34,1903,5,0,0.02
562,50,71,0,0,34,1903,5,0,0.00
563,50,71,0,0,34,1903,5,0,0.00
564,50,71,0,0,34,1903,5,0,0.00
565,50,71,0,0,34,1903,5,0,0.00
566,50,71,0,0,34,1903,5,0,0.00
567,50,71,0,0,34,1903,5,0,0.00
568,50,71,0,0,34,1903,5,0,0.00
569,51,70,0,0,35,1903,5,0,0.00
570,51,70,0,0,35,1903,5,0,0.00
571,52,70,0,0,36,1902,5,0,0.02
572,52,70,0,0,36,1902,5,0,0.00
573,52,70,0,0,36,1902,5,0,0.00
574,52,70,0,0,36,1902,5,0,0.00
575,52,70,0,0,36,1902,5,0,0.00
576,52,70,0,0,36,1902,5,0,0.00
577,53,71,0,0,37,1900,5,0,0.04
578,53,71,0,0,37,1900,5,0,0.00
579,53,72,0,0,37,1899,5,0,0.02
580,53,72,0,0,37,1899,5,0,0.00
581,53,72,0,0,37,1899,5,0,0.00
582,54,71,0,0,38,1899,5,0,0.00
583,54,71,0,0,38,1899,5,0,0.00
584,54,71,0,0,38,1899,5,0,0.00
585,54,71,0,0,38,1899,5,0,0.00
586,54,71,0,0,38,1899,5,0,0.00
587,54,71,0,0,38,1899,5,0,0.00
588,54,71,0,0,38,1899,5,0,0.00
589,54,71,0,0,38,1899,5,0,0.00
590,54,71,0,0,38,1899,5,0,0.00
591,54,71,0,0,38,1899,5,0,0.00
592,54,71,0,0,38,1899,5,0,0.00
593,54,71,0,0,38,1899,5,0,0.00
594,54,72,0,0,38,1898,5,0,0.02
