step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds,avg_infection
529,8,16,0,0,8,1984,10,0,0.00
530,8,16,0,0,8,1984,10,0,0.00
531,8,16,0,0,8,1984,10,0,0.00
532,8,16,0,0,8,1984,10,0,0.00
533,8,16,0,0,8,1984,10,0,0.00
534,8,16,0,0,8,1984,10,0,0.00
535,8,16,0,0,8,1984,10,0,0.00
536,8,16,0,0,8,1984,10,0,0.00
537,8,16,0,0,8,1984,10,0,0.00
538,8,16,0,0,8,1984,10,0,0.00
539,8,16,0,0,8,1984,10,0,0.00
540,8,16,0,0,8,1984,10,0,0.00
541,8,16,0,0,8,1984,10,0,0.00
542,8,16,0,0,8,1984,10,0,0.00
543,8,16,0,0,8,1984,10,0,0.00
544,8,16,0,0,8,1984,10,0,0.00
545,8,16,0,0,8,1984,10,0,0.00
546,8,16,0,0,8,1984,10,0,0.00
547,8,16,0,0,8,1984,10,0,0.00
548,8,16,0,0,8,1984,10,0,0.00
549,8,16,0,0,8,1984,10,0,0.00
550,8,16,0,0,8,1984,10,0,0.00
551,8,16,0,0,8,1984,10,0,0.00
552,8,17,0,0,8,1983,10,0,0.13
553,8,17,0,0,8,1983,10,0,0.00
554,8,17,0,0,8,1983,10,0,0.00
555,8,17,0,0,8,1983,10,0,0.00
556,8,17,0,0,8,1983,10,0,0.00
557,8,17,0,0,8,1983,10,0,0.00
558,8,17,0,0,8,1983,10,0,0.00
559,8,17,0,0,8,1983,10,0,0.00
560,8,17,0,0,8,1983,10,0,0.00
561,8,17,0,0,8,1983,10,0,0.00
562,8,17,0,0,8,1983,10,0,0.00
563,8,18,0,0,8,1982,10,0,0.13
564,8,18,0,0,8,1982,10,0,0.00
565,8,18,0,0,8,1982,10,0,0.00
566,8,18,0,0,8,1982,10,0,0.00
567,8,18,0,0,8,1982,10,0,0.00
568,8,18,0,0,8,1982,10,0,0.00
569,8,18,0,0,8,1982,10,0,0.00
570,8,18,0,0,8,1982,10,0,0.00
571,8,18,0,0,8,1982,10,0,0.00
572,8,18,0,0,8,1982,10,0,0.00
573,8,18,0,0,8,1982,10,0,0.00
574,8,18,0,0,8,1982,10,0,0.00
575,8,18,0,0,8,1982,10,0,0.00
576,8,18,0,0,8,1982,10,0,0.00
577,8,18,0,0,8,1982,10,0,0.00
578,8,18,0,0,8,1982,10,0,0.00
579,8,18,0,0,8,1982,10,0,0.00
580,8,18,0,0,8,1982,10,0,0.00
581,8,18,0,0,8,1982,10,0,0.00
582,8,18,0,0,8,1982,10,0,0.00
583,8,18,0,0,8,1982,10,0,0.00
584,8,18,0,0,8,1982,10,0,0.00
585,8,18,0,0,8,1982,10,0,0.00
586,8,18,0,0,8,1982,10,0,0.00
