step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds
623,78,60,0,0,50,1882,4,0
624,78,60,0,0,50,1882,4,0
625,78,60,0,0,50,1882,4,0
626,78,61,0,0,50,1881,4,0
627,78,61,0,0,50,1881,4,0
628,79,60,0,0,50,1881,4,0
629,79,60,0,0,50,1881,4,0
630,79,60,0,0,50,1881,4,0
631,79,61,0,0,49,1880,4,0
632,79,61,0,0,49,1880,4,0
633,79,62,0,0,49,1879,4,0
634,79,63,0,0,49,1878,4,0
635,79,63,0,0,49,1878,4,0
636,79,63,0,0,49,1878,4,0
637,79,63,0,0,49,1878,4,0
638,80,63,0,0,50,1877,4,0
639,81,62,0,0,51,1877,4,0
640,81,63,0,0,51,1876,4,0
641,82,62,0,0,52,1876,4,0
642,83,62,0,0,52,1875,4,0
643,83,62,0,0,52,1875,4,0
644,83,62,0,0,52,1875,4,0
645,84,62,0,0,53,1874,4,0
646,84,62,0,0,53,1874,4,0
647,84,62,0,0,53,1874,4,0
648,84,63,0,0,53,1873,4,0
649,85,62,0,0,53,1873,4,0
650,86,61,0,0,53,1873,4,0
651,86,62,0,0,53,1872,4,0
652,86,62,0,0,53,1872,4,0
653,87,61,0,0,54,1872,4,0
654,87,61,0,0,54,1872,4,0
655,87,61,0,0,54,1872,4,0
656,87,61,0,0,54,1872,4,0
657,87,64,0,0,54,1869,3,0
658,88,63,0,0,55,1869,3,0
659,88,63,0,0,55,1869,3,0
660,88,63,0,0,55,1869,3,0
661,88,63,0,0,55,1869,3,0
662,88,63,0,0,55,1869,3,0
663,88,63,0,0,55,1869,3,0
664,88,63,0,0,55,1869,3,0
665,88,63,0,0,54,1869,3,0
666,88,63,0,0,54,1869,3,0
667,89,62,0,0,55,1869,3,0
668,89,63,0,0,55,1868,3,0
669,89,63,0,0,55,1868,3,0
670,89,63,0,0,54,1868,3,0
671,89,63,0,0,54,1868,2,0
672,89,64,0,0,54,1867,2,0
673,89,64,0,0,54,1867,2,0
674,89,64,0,0,54,1867,1,0
675,90,63,0,0,54,1867,1,0
676,91,63,0,0,54,1866,1,0
677,91,63,0,0,54,1866,1,0
678,91,64,0,0,54,1865,1,0
679,91,64,0,0,54,1865,1,0
680,91,64,0,0,54,1865,1,0
681,92,64,0,0,55,1864,1,0
682,93,63,0,0,56,1864,1,0
683,93,63,0,0,56,1864,1,0
684,94,62,0,0,57,1864,1,0
685,94,62,0,0,57,1864,1,0
686,94,62,0,0,57,1864,1,0
687,94,62,0,0,57,1864,1,0
688,94,63,0,0,57,1863,1,0
689,94,63,0,0,57,1863,1,0
690,94,63,0,0,57,1863,1,0
691,95,62,0,0,58,1863,1,0
692,95,62,0,0,58,1863,1,0
693,96,61,0,0,59,1863,1,0
694,96,61,0,0,59,1863,0,0
695,96,61,0,0,59,1863,0,0
696,96,61,0,0,59,1863,0,0
697,96,61,0,0,59,1863,0,0
698,97,61,0,0,60,1862,0,0
699,97,61,0,0,60,1862,0,0
700,97,61,0,0,60,1862,0,0
701,97,61,0,0,60,1862,0,0
702,97,61,0,0,60,1862,0,0
703,97,61,0,0,60,1862,0,0
704,97,61,0,0,59,1862,0,0
705,97,61,0,0,59,1862,0,0
706,97,61,0,0,59,1862,0,0
707,97,61,0,0,59,1862,0,0
708,97,61,0,0,59,1862,0,0
709,99,59,0,0,58,1862,0,0
710,99,60,0,0,58,1861,0,0
711,99,60,0,0,58,1861,0,0
712,99,60,0,0,58,1861,0,0
713,99,60,0,0,58,1861,0,0
714,99,60,0,0,58,1861,0,0
715,99,60,0,0,58,1861,0,0
